Date,Time,Site,Unit ID,User ID,F-21A104910,mmHg-21A105443,DO %-21A106679,DO mg/L-21A106679,SPC-uS/cm-21A104910,C-uS/cm-21A104910,nLFC-uS/cm-21A104910,ohm-cm-21A104910,TDS mg/L-21A104910,SAL-PSU-21A104910,Density-21A104910,Density-T-21A104910,pH-21B101988,pH mV-21B101988,Phycocyanin RFU-21B101736,Phycocyanin ug/L-21B101736,algale_edibility,Chlorophyll RFU-21B101736,Chlorophyll ug/L-21B101736,DEP m-20M103012,Vpos m-20M103012
8/26/22,9:58:45 AM,Tank 55,Strauss lab 1,,72.784,751.7,100,8.63,176.8,168.9,177.5,5922,115,0.08,-2.3,-2.3,12.39,-407.7,0.4,0.38,edible,0.39,1.34,-0.032,-0.036
8/26/22,9:58:48 AM,Tank 55,Strauss lab 1,,72.796,751.6,100.5,8.68,176.8,168.9,177.6,5921,115,0.08,-2.3,-2.3,12.41,-408.8,0.36,0.34,edible,0.34,1.12,-0.032,-0.037
8/26/22,9:58:51 AM,Tank 55,Strauss lab 1,,72.808,751.7,101,8.71,176.8,168.9,177.6,5920,115,0.08,-2.3,-2.3,12.42,-409.8,0.33,0.3,edible,0.4,1.37,-0.033,-0.024
8/26/22,9:58:54 AM,Tank 55,Strauss lab 1,,72.821,751.7,101.8,8.78,176.8,169,177.6,5919,115,0.08,-2.3,-2.3,12.43,-410.5,0.39,0.37,edible,0.46,1.63,-0.033,-0.032
8/26/22,9:59:35 AM,Tank 56,Strauss lab 1,,72.882,751.7,100.2,8.64,170.5,163.1,171.3,6132,111,0.08,-2.3,-2.3,12.43,-410.3,0.31,0.29,inedible,0.66,2.47,-0.035,-0.038
8/26/22,9:59:38 AM,Tank 56,Strauss lab 1,,72.9,751.7,100.9,8.7,170.6,163.2,171.3,6129,111,0.08,-2.3,-2.3,12.45,-411.7,0.26,0.24,inedible,0.51,1.87,-0.033,-0.024
8/26/22,9:59:41 AM,Tank 56,Strauss lab 1,,72.912,751.7,101.4,8.74,170.6,163.2,171.4,6126,111,0.08,-2.3,-2.3,12.47,-412.7,0.22,0.19,inedible,0.47,1.69,-0.031,-0.037
8/26/22,9:59:44 AM,Tank 56,Strauss lab 1,,72.921,751.7,102,8.79,170.7,163.3,171.4,6125,111,0.08,-2.3,-2.3,12.49,-413.7,0.22,0.2,inedible,0.53,1.92,-0.032,-0.037
8/26/22,9:59:47 AM,Tank 56,Strauss lab 1,,72.925,751.7,102.8,8.86,170.7,163.3,171.4,6124,111,0.08,-2.3,-2.3,12.5,-414.4,0.13,0.1,inedible,0.51,1.84,-0.031,-0.022
8/26/22,9:59:50 AM,Tank 56,Strauss lab 1,,72.928,751.7,103.5,8.92,170.7,163.3,171.4,6123,111,0.08,-2.3,-2.3,12.51,-415.1,0.11,0.08,inedible,0.52,1.9,-0.032,-0.021
8/26/22,9:59:53 AM,Tank 56,Strauss lab 1,,72.93,751.7,104.1,8.98,170.7,163.3,171.4,6123,111,0.08,-2.3,-2.3,12.52,-415.5,0.24,0.21,inedible,0.56,2.04,-0.034,-0.036
8/26/22,9:59:56 AM,Tank 56,Strauss lab 1,,72.932,751.8,104.6,9.01,170.7,163.4,171.5,6121,111,0.08,-2.3,-2.3,12.53,-415.9,0.24,0.22,inedible,0.73,2.76,-0.033,-0.042
8/26/22,9:59:59 AM,Tank 56,Strauss lab 1,,72.935,751.7,105.1,9.06,170.7,163.4,171.5,6121,111,0.08,-2.3,-2.3,12.53,-416.1,0.3,0.28,inedible,1.01,3.92,-0.031,-0.031
8/26/22,10:00:36 AM,Tank 56,Strauss lab 1,,72.676,751.7,94.7,8.18,171.3,163.4,172,6120,111,0.08,-2.3,-2.3,12.33,-404.5,0.11,0.09,edible,0.26,0.82,-0.035,-0.034
8/26/22,10:00:39 AM,Tank 56,Strauss lab 1,,72.707,751.7,95.9,8.29,171.3,163.5,172.1,6115,111,0.08,-2.3,-2.3,12.37,-406.5,0.07,0.05,edible,0.31,1,-0.036,-0.038
8/26/22,10:00:42 AM,Tank 56,Strauss lab 1,,72.747,751.7,97,8.37,171.4,163.6,172.1,6112,111,0.08,-2.3,-2.3,12.4,-408.4,0.07,0.05,edible,0.32,1.06,-0.034,-0.03
8/26/22,10:00:45 AM,Tank 56,Strauss lab 1,,72.781,751.7,97.9,8.45,171.4,163.7,172.1,6110,111,0.08,-2.3,-2.3,12.42,-409.8,0.06,0.03,edible,0.23,0.7,-0.036,-0.029
8/26/22,10:00:48 AM,Tank 56,Strauss lab 1,,72.806,751.7,99.3,8.57,171.3,163.7,172.1,6109,111,0.08,-2.3,-2.3,12.44,-410.7,0.16,0.13,edible,0.16,0.39,-0.034,-0.024
8/26/22,10:00:51 AM,Tank 56,Strauss lab 1,,72.825,751.7,100.6,8.68,171.3,163.7,172.1,6108,111,0.08,-2.3,-2.3,12.45,-411.7,0.16,0.14,edible,0.15,0.35,-0.033,-0.036
8/26/22,10:01:44 AM,Tank 57,Strauss lab 1,,76.791,751.7,89.2,7.38,233.4,232.9,233.5,4294,152,0.11,-2.8,-2.8,11.69,-369.7,0.57,0.55,inedible,1.15,4.51,-0.033,-0.017
8/26/22,10:01:47 AM,Tank 57,Strauss lab 1,,76.797,751.7,90.3,7.47,233.4,232.9,233.4,4294,152,0.11,-2.8,-2.8,11.72,-371.2,0.29,0.27,inedible,1.23,4.86,-0.033,-0.028
8/26/22,10:01:50 AM,Tank 57,Strauss lab 1,,76.804,751.7,91.2,7.55,233.4,232.9,233.4,4294,152,0.11,-2.8,-2.8,11.74,-372.5,0.38,0.36,inedible,1.36,5.4,-0.034,-0.046
8/26/22,10:01:53 AM,Tank 57,Strauss lab 1,,76.81,751.7,92,7.61,233.4,232.9,233.4,4294,152,0.11,-2.8,-2.8,11.76,-373.8,0.38,0.36,inedible,1.5,5.96,-0.035,-0.049
8/26/22,10:01:56 AM,Tank 57,Strauss lab 1,,76.813,751.7,92.6,7.66,233.4,232.9,233.4,4293,152,0.11,-2.8,-2.8,11.78,-374.9,0.38,0.35,inedible,1.42,5.62,-0.034,-0.029
8/26/22,10:02:31 AM,Tank 57,Strauss lab 1,,76.706,751.7,85.8,7.11,233,232.3,233.1,4305,151,0.11,-2.8,-2.8,11.8,-376.3,0.17,0.15,edible,0.29,0.95,-0.035,-0.041
8/26/22,10:02:34 AM,Tank 57,Strauss lab 1,,76.733,751.7,86.5,7.17,233.1,232.4,233.1,4303,151,0.11,-2.8,-2.8,11.84,-378.5,0.11,0.08,edible,0.25,0.75,-0.034,-0.033
8/26/22,10:02:37 AM,Tank 57,Strauss lab 1,,76.749,751.7,88,7.29,233.1,232.5,233.2,4301,152,0.11,-2.8,-2.8,11.88,-380.7,0.16,0.14,edible,0.19,0.53,-0.034,-0.037
8/26/22,10:02:40 AM,Tank 57,Strauss lab 1,,76.759,751.7,89.2,7.38,233.2,232.6,233.2,4300,152,0.11,-2.8,-2.8,11.91,-382.2,0.16,0.14,edible,0.18,0.5,-0.032,-0.021
8/26/22,10:02:43 AM,Tank 57,Strauss lab 1,,76.771,751.7,90.3,7.48,233.2,232.6,233.2,4299,152,0.11,-2.8,-2.8,11.93,-383.8,0.2,0.18,edible,0.25,0.75,-0.032,-0.022
8/26/22,10:02:46 AM,Tank 57,Strauss lab 1,,76.786,751.7,91.2,7.55,233.1,232.6,233.2,4299,152,0.11,-2.8,-2.8,11.96,-385.2,0.23,0.2,edible,0.31,1,-0.033,-0.022
8/26/22,10:02:49 AM,Tank 57,Strauss lab 1,,76.801,751.7,91.8,7.6,233.1,232.6,233.2,4298,152,0.11,-2.8,-2.8,11.98,-386.3,0.25,0.23,edible,0.3,0.99,-0.033,-0.046
8/26/22,10:02:52 AM,Tank 57,Strauss lab 1,,76.818,751.7,92.4,7.65,233.1,232.7,233.2,4298,152,0.11,-2.8,-2.8,12,-387.6,0.29,0.27,edible,0.29,0.93,-0.033,-0.041
8/26/22,10:02:55 AM,Tank 57,Strauss lab 1,,76.827,751.7,92.9,7.69,233.1,232.7,233.1,4298,152,0.11,-2.8,-2.8,12.01,-388.4,0.23,0.21,edible,0.26,0.79,-0.033,-0.035
8/26/22,10:02:58 AM,Tank 57,Strauss lab 1,,76.832,751.7,93.3,7.72,233.1,232.7,233.1,4298,152,0.11,-2.8,-2.8,12.03,-389.4,0.31,0.29,edible,0.27,0.85,-0.034,-0.017
8/26/22,10:03:01 AM,Tank 57,Strauss lab 1,,76.832,751.7,93.6,7.75,233.1,232.7,233.1,4298,152,0.11,-2.8,-2.8,12.04,-390.2,0.29,0.27,edible,0.26,0.79,-0.037,-0.028
8/26/22,10:03:04 AM,Tank 57,Strauss lab 1,,76.829,751.7,93.9,7.77,233.1,232.7,233.1,4298,152,0.11,-2.8,-2.8,12.06,-391,0.2,0.18,edible,0.25,0.78,-0.037,-0.05
8/26/22,10:03:07 AM,Tank 57,Strauss lab 1,,76.826,751.7,94.1,7.79,233.1,232.7,233.1,4298,152,0.11,-2.8,-2.8,12.07,-391.7,0.37,0.35,edible,0.25,0.77,-0.033,-0.036
8/26/22,10:04:03 AM,Tank 59,Strauss lab 1,,77.893,751.7,95.3,7.8,241.9,244.2,241.7,4095,157,0.11,-3,-3,12.03,-390.1,0.23,0.21,inedible,0.57,2.09,-0.031,-0.031
8/26/22,10:04:06 AM,Tank 59,Strauss lab 1,,77.901,751.7,96.1,7.87,241.9,244.2,241.7,4095,157,0.11,-3,-3,12.05,-391.4,0.19,0.17,inedible,0.62,2.31,-0.028,-0.023
8/26/22,10:04:09 AM,Tank 59,Strauss lab 1,,77.906,751.7,96.8,7.92,241.9,244.2,241.6,4095,157,0.11,-3,-3,12.07,-392.4,0.27,0.25,inedible,0.52,1.9,-0.031,-0.022
8/26/22,10:04:12 AM,Tank 59,Strauss lab 1,,77.907,751.7,97.5,7.98,241.9,244.2,241.6,4095,157,0.11,-3,-3,12.09,-393.6,0.29,0.27,inedible,0.45,1.6,-0.032,-0.026
8/26/22,10:04:15 AM,Tank 59,Strauss lab 1,,77.907,751.7,98,8.02,241.9,244.2,241.6,4095,157,0.11,-3,-3,12.11,-394.6,0.22,0.2,inedible,0.42,1.48,-0.031,-0.023
8/26/22,10:04:18 AM,Tank 59,Strauss lab 1,,77.906,751.7,98.4,8.05,241.9,244.2,241.6,4095,157,0.11,-3,-3,12.12,-395.3,0.22,0.2,inedible,0.53,1.93,-0.033,-0.048
8/26/22,10:04:21 AM,Tank 59,Strauss lab 1,,77.904,751.7,98.9,8.09,241.9,244.2,241.6,4095,157,0.11,-3,-3,12.14,-396.2,0.29,0.27,inedible,0.5,1.82,-0.032,-0.047
8/26/22,10:04:24 AM,Tank 59,Strauss lab 1,,77.902,751.7,99.2,8.11,241.8,244.1,241.6,4096,157,0.11,-3,-3,12.15,-396.9,0.17,0.15,inedible,0.43,1.53,-0.03,-0.015
8/26/22,10:04:27 AM,Tank 59,Strauss lab 1,,77.899,751.7,99.5,8.14,241.8,244.1,241.6,4096,157,0.11,-3,-3,12.16,-397.7,0.18,0.16,inedible,0.35,1.18,-0.032,-0.017
8/26/22,10:04:30 AM,Tank 59,Strauss lab 1,,77.897,751.7,99.7,8.16,241.8,244.1,241.6,4096,157,0.11,-3,-3,12.17,-398.3,0.17,0.15,inedible,0.36,1.23,-0.034,-0.029
8/26/22,10:05:09 AM,Tank 59,Strauss lab 1,,77.562,751.7,94.4,7.75,243.4,244.8,243.2,4084,158,0.11,-2.9,-2.9,12.25,-402.8,0.06,0.04,edible,0.23,0.7,-0.035,-0.048
8/26/22,10:05:12 AM,Tank 59,Strauss lab 1,,77.585,751.7,94.7,7.77,243.4,244.9,243.2,4083,158,0.11,-2.9,-2.9,12.28,-404.1,0.1,0.08,edible,0.23,0.68,-0.035,-0.048
8/26/22,10:05:15 AM,Tank 59,Strauss lab 1,,77.599,751.7,95.1,7.81,243.4,244.9,243.2,4083,158,0.11,-3,-3,12.3,-405.3,0.18,0.16,edible,0.23,0.68,-0.032,-0.035
8/26/22,10:05:18 AM,Tank 59,Strauss lab 1,,77.606,751.7,95.5,7.83,243.4,245,243.2,4082,158,0.11,-3,-3,12.32,-406.6,0.22,0.2,edible,0.21,0.6,-0.034,-0.025
8/26/22,10:05:21 AM,Tank 59,Strauss lab 1,,77.609,751.7,96,7.88,243.4,245,243.2,4082,158,0.11,-3,-3,12.34,-407.6,0.14,0.11,edible,0.17,0.43,-0.035,-0.038
8/26/22,10:05:24 AM,Tank 59,Strauss lab 1,,77.61,751.7,96.6,7.93,243.4,245,243.2,4082,158,0.11,-3,-3,12.35,-408.5,0.19,0.17,edible,0.21,0.59,-0.034,-0.038
8/26/22,10:05:27 AM,Tank 59,Strauss lab 1,,77.611,751.7,97.1,7.97,243.4,244.9,243.2,4083,158,0.11,-3,-3,12.36,-409.1,0.19,0.17,edible,0.19,0.53,-0.031,-0.034
8/26/22,10:06:30 AM,Tank 60,Strauss lab 1,,76.91,751.7,89.1,7.36,217.9,217.7,218,4593,142,0.1,-2.9,-2.9,12.6,-422.3,0.6,0.58,inedible,1.68,6.71,-0.03,-0.024
8/26/22,10:06:33 AM,Tank 60,Strauss lab 1,,76.892,751.7,89.7,7.41,218,217.7,218,4593,142,0.1,-2.9,-2.9,12.6,-422.8,0.62,0.6,inedible,1.84,7.36,-0.031,-0.028
8/26/22,10:06:36 AM,Tank 60,Strauss lab 1,,76.882,751.7,90.1,7.45,218,217.7,218,4593,142,0.1,-2.9,-2.9,12.61,-423.2,0.61,0.59,inedible,2.04,8.23,-0.034,-0.036
8/26/22,10:06:39 AM,Tank 60,Strauss lab 1,,76.875,751.7,90.5,7.49,218,217.7,218,4593,142,0.1,-2.9,-2.9,12.62,-423.5,0.73,0.72,inedible,2.15,8.68,-0.034,-0.034
8/26/22,10:06:42 AM,Tank 60,Strauss lab 1,,76.868,751.7,90.8,7.51,218,217.7,218.1,4593,142,0.1,-2.9,-2.9,12.62,-423.7,0.74,0.73,inedible,2.17,8.75,-0.035,-0.048
8/26/22,10:06:45 AM,Tank 60,Strauss lab 1,,76.864,751.7,91.1,7.54,218,217.7,218.1,4593,142,0.1,-2.9,-2.9,12.62,-423.7,0.79,0.78,inedible,2.15,8.66,-0.034,-0.039
8/26/22,10:07:18 AM,Tank 60,Strauss lab 1,,76.4,751.8,83.8,6.96,219.2,217.8,219.3,4592,142,0.1,-2.8,-2.8,12.54,-418.7,0.22,0.2,edible,0.84,3.21,-0.036,-0.036
8/26/22,10:07:21 AM,Tank 60,Strauss lab 1,,76.435,751.7,85.4,7.1,219.3,217.9,219.4,4588,143,0.1,-2.8,-2.8,12.56,-420,0.28,0.26,edible,0.95,3.66,-0.036,-0.047
8/26/22,10:07:24 AM,Tank 60,Strauss lab 1,,76.446,751.7,86.7,7.2,219.3,218,219.4,4587,143,0.1,-2.8,-2.8,12.58,-421,0.34,0.32,edible,0.9,3.46,-0.033,-0.016
8/26/22,10:07:27 AM,Tank 60,Strauss lab 1,,76.456,751.7,88,7.31,219.3,218.1,219.5,4586,143,0.1,-2.8,-2.8,12.59,-421.8,0.29,0.27,edible,0.94,3.65,-0.031,-0.017
8/26/22,10:07:30 AM,Tank 60,Strauss lab 1,,76.458,751.7,88.8,7.38,219.4,218.1,219.5,4585,143,0.1,-2.8,-2.8,12.6,-422.4,0.25,0.23,edible,0.91,3.52,-0.031,-0.035
8/26/22,10:07:33 AM,Tank 60,Strauss lab 1,,76.457,751.7,89.5,7.43,219.4,218.1,219.5,4585,143,0.1,-2.8,-2.8,12.61,-422.8,0.19,0.16,edible,0.84,3.23,-0.03,-0.024
8/26/22,10:07:36 AM,Tank 60,Strauss lab 1,,76.454,751.7,90.2,7.49,219.4,218.2,219.6,4584,143,0.1,-2.8,-2.8,12.62,-423.1,0.17,0.15,edible,0.76,2.9,-0.03,-0.029
8/26/22,10:07:39 AM,Tank 60,Strauss lab 1,,76.453,751.7,90.6,7.53,219.4,218.1,219.5,4584,143,0.1,-2.8,-2.8,12.62,-423.3,0.14,0.12,edible,0.77,2.94,-0.033,-0.037
8/26/22,10:07:42 AM,Tank 60,Strauss lab 1,,76.452,751.7,91.1,7.57,219.4,218.1,219.5,4584,143,0.1,-2.8,-2.8,12.62,-423.5,0.29,0.27,edible,0.89,3.42,-0.033,-0.027
8/26/22,10:07:45 AM,Tank 60,Strauss lab 1,,76.45,751.7,91.4,7.59,219.4,218.1,219.5,4585,143,0.1,-2.8,-2.8,12.62,-423.6,0.34,0.32,edible,1.01,3.93,-0.034,-0.027
8/26/22,10:08:36 AM,Tank 61,Strauss lab 1,,73.967,751.7,93.9,8.01,180.9,175.1,181.5,5712,118,0.08,-2.5,-2.5,13.04,-445.9,0.23,0.21,inedible,0.42,1.49,-0.032,-0.026
8/26/22,10:08:39 AM,Tank 61,Strauss lab 1,,73.938,751.8,94.5,8.05,180.9,175.1,181.5,5712,118,0.08,-2.5,-2.5,13.07,-447.6,0.19,0.17,inedible,0.27,0.87,-0.032,-0.035
8/26/22,10:08:42 AM,Tank 61,Strauss lab 1,,73.923,751.7,95.2,8.12,181,175.1,181.6,5712,118,0.08,-2.5,-2.5,13.08,-448.6,0.21,0.19,inedible,0.35,1.2,-0.033,-0.025
8/26/22,10:08:45 AM,Tank 61,Strauss lab 1,,73.92,751.8,96,8.18,181,175.1,181.6,5712,118,0.08,-2.5,-2.5,13.1,-449.4,0.2,0.18,inedible,0.27,0.84,-0.033,-0.026
8/26/22,10:08:48 AM,Tank 61,Strauss lab 1,,73.921,751.7,96.5,8.23,181,175.1,181.6,5712,118,0.08,-2.5,-2.5,13.1,-449.6,0.36,0.34,inedible,0.59,2.17,-0.036,-0.05
8/26/22,10:08:51 AM,Tank 61,Strauss lab 1,,73.928,751.7,97,8.27,181,175.1,181.6,5712,118,0.08,-2.5,-2.5,13.1,-449.6,0.46,0.44,inedible,0.58,2.15,-0.034,-0.037
8/26/22,10:09:33 AM,Tank 61,Strauss lab 1,,73.912,751.7,84.8,7.24,181,175.1,181.6,5712,118,0.08,-2.5,-2.5,12.76,-429.6,0.21,0.19,edible,0.4,1.38,-0.031,-0.02
8/26/22,10:09:36 AM,Tank 61,Strauss lab 1,,74.052,751.8,86.2,7.34,181,175.3,181.6,5703,118,0.08,-2.5,-2.5,12.82,-433.5,0.22,0.2,edible,0.39,1.36,-0.03,-0.016
8/26/22,10:09:39 AM,Tank 61,Strauss lab 1,,74.127,751.7,90.3,7.69,181,175.5,181.6,5698,118,0.08,-2.5,-2.5,12.86,-436.1,0.16,0.14,edible,0.35,1.17,-0.033,-0.029
8/26/22,10:09:42 AM,Tank 61,Strauss lab 1,,74.156,751.7,91.2,7.76,181,175.6,181.6,5696,118,0.08,-2.5,-2.5,12.89,-437.6,0.12,0.1,edible,0.39,1.36,-0.031,-0.023
8/26/22,10:09:45 AM,Tank 61,Strauss lab 1,,74.164,751.7,91.9,7.82,181.1,175.6,181.6,5694,118,0.08,-2.5,-2.5,12.91,-438.9,0.22,0.2,edible,0.47,1.7,-0.032,-0.035
8/26/22,10:09:48 AM,Tank 61,Strauss lab 1,,74.159,751.7,92.3,7.85,181.1,175.7,181.7,5693,118,0.08,-2.5,-2.5,12.93,-439.7,0.22,0.2,edible,0.42,1.49,-0.03,-0.027
8/26/22,10:09:51 AM,Tank 61,Strauss lab 1,,74.143,751.7,92.8,7.89,181.2,175.7,181.7,5693,118,0.08,-2.5,-2.5,12.94,-440.3,0.19,0.16,edible,0.36,1.24,-0.032,-0.027
8/26/22,10:09:54 AM,Tank 61,Strauss lab 1,,74.123,751.8,93.5,7.96,181.2,175.7,181.8,5693,118,0.08,-2.5,-2.5,12.94,-440.6,0.11,0.08,edible,0.31,1.03,-0.031,-0.023
8/26/22,10:10:45 AM,Tank 62,Strauss lab 1,,73.206,751.7,80.4,6.91,174.2,167.2,174.9,5980,113,0.08,-2.4,-2.4,12.9,-437.7,0.2,0.18,inedible,1.25,4.94,-0.031,-0.036
8/26/22,10:10:48 AM,Tank 62,Strauss lab 1,,73.247,751.7,81.6,7,174.2,167.3,174.9,5978,113,0.08,-2.4,-2.4,12.92,-438.9,0.31,0.29,inedible,1.29,5.1,-0.03,-0.036
8/26/22,10:10:51 AM,Tank 62,Strauss lab 1,,73.271,751.8,82.5,7.08,174.2,167.3,174.9,5977,113,0.08,-2.4,-2.4,12.94,-439.6,0.34,0.32,inedible,1.28,5.03,-0.029,-0.022
8/26/22,10:10:54 AM,Tank 62,Strauss lab 1,,73.282,751.7,83.3,7.16,174.2,167.3,174.9,5977,113,0.08,-2.4,-2.4,12.94,-440,0.29,0.26,inedible,1.14,4.48,-0.03,-0.016
8/26/22,10:10:57 AM,Tank 62,Strauss lab 1,,73.279,751.8,84,7.21,174.2,167.3,174.9,5977,113,0.08,-2.4,-2.4,12.94,-440,0.25,0.23,inedible,1.22,4.82,-0.031,-0.016
8/26/22,10:11:00 AM,Tank 62,Strauss lab 1,,73.273,751.7,84.5,7.26,174.2,167.3,174.9,5978,113,0.08,-2.4,-2.4,12.94,-439.7,0.23,0.21,inedible,1.39,5.51,-0.032,-0.043
8/26/22,10:11:03 AM,Tank 62,Strauss lab 1,,73.27,751.8,85,7.3,174.2,167.3,174.8,5978,113,0.08,-2.4,-2.4,12.93,-439.3,0.33,0.31,inedible,1.78,7.15,-0.032,-0.046
8/26/22,10:11:38 AM,Tank 62,Strauss lab 1,,73.071,751.7,81.1,6.98,173.9,166.7,174.6,6000,113,0.08,-2.4,-2.4,12.69,-425.4,0.01,-0.02,edible,0.1,0.12,-0.034,-0.032
8/26/22,10:11:41 AM,Tank 62,Strauss lab 1,,73.153,751.8,82.7,7.11,174,166.9,174.7,5993,113,0.08,-2.4,-2.4,12.72,-426.9,0.11,0.09,edible,0.13,0.26,-0.036,-0.04
8/26/22,10:11:44 AM,Tank 62,Strauss lab 1,,73.19,751.7,84,7.21,174,167,174.7,5989,113,0.08,-2.4,-2.4,12.73,-427.9,0.05,0.03,edible,0.17,0.43,-0.034,-0.04
8/26/22,10:11:47 AM,Tank 62,Strauss lab 1,,73.206,751.7,85.1,7.31,174.1,167,174.7,5986,113,0.08,-2.4,-2.4,12.74,-428.6,0.08,0.05,edible,0.2,0.57,-0.033,-0.04
8/26/22,10:11:50 AM,Tank 62,Strauss lab 1,,73.214,751.8,85.9,7.38,174.1,167.1,174.8,5985,113,0.08,-2.4,-2.4,12.75,-429.1,0.06,0.03,edible,0.25,0.77,-0.033,-0.04
8/26/22,10:11:53 AM,Tank 62,Strauss lab 1,,73.22,751.7,86.5,7.43,174.1,167.1,174.8,5984,113,0.08,-2.4,-2.4,12.76,-429.3,0.13,0.1,edible,0.24,0.73,-0.033,-0.015
8/26/22,10:11:56 AM,Tank 62,Strauss lab 1,,73.228,751.7,87,7.48,174.1,167.1,174.8,5984,113,0.08,-2.4,-2.4,12.76,-429.3,0.08,0.06,edible,0.28,0.87,-0.032,-0.016
8/26/22,10:11:59 AM,Tank 62,Strauss lab 1,,73.236,751.7,87.4,7.51,174.1,167.1,174.7,5984,113,0.08,-2.4,-2.4,12.75,-429.2,0.19,0.17,edible,0.29,0.93,-0.034,-0.049
8/26/22,10:12:02 AM,Tank 62,Strauss lab 1,,73.243,751.7,87.8,7.54,174,167.1,174.7,5984,113,0.08,-2.4,-2.4,12.75,-429,0.17,0.15,edible,0.23,0.68,-0.029,-0.031
8/26/22,10:12:05 AM,Tank 62,Strauss lab 1,,73.248,751.8,88.2,7.57,174,167.1,174.7,5984,113,0.08,-2.4,-2.4,12.75,-428.8,0.22,0.2,edible,0.23,0.69,-0.03,-0.029
8/26/22,10:12:08 AM,Tank 62,Strauss lab 1,,73.25,751.7,88.5,7.6,174,167.1,174.7,5984,113,0.08,-2.4,-2.4,12.74,-428.5,0.16,0.14,edible,0.23,0.69,-0.034,-0.027
8/26/22,10:12:11 AM,Tank 62,Strauss lab 1,,73.248,751.7,88.7,7.62,174,167.1,174.7,5985,113,0.08,-2.4,-2.4,12.74,-428.1,0.16,0.14,edible,0.24,0.74,-0.036,-0.04
8/26/22,10:12:58 AM,Tank 63,Strauss lab 1,,72.502,751.7,93.9,8.13,174.6,166.3,175.4,6014,113,0.08,-2.3,-2.3,12.68,-424.6,0.12,0.09,inedible,0.6,2.24,-0.03,-0.036
8/26/22,10:13:01 AM,Tank 63,Strauss lab 1,,72.52,751.7,95,8.22,174.6,166.3,175.5,6012,114,0.08,-2.3,-2.3,12.7,-425.7,0.14,0.12,inedible,0.58,2.12,-0.028,-0.036
8/26/22,10:13:04 AM,Tank 63,Strauss lab 1,,72.536,751.7,95.7,8.28,174.6,166.4,175.4,6011,114,0.08,-2.3,-2.3,12.71,-426.4,0.16,0.14,inedible,0.57,2.12,-0.026,-0.019
8/26/22,10:13:07 AM,Tank 63,Strauss lab 1,,72.558,751.7,96.4,8.34,174.6,166.4,175.4,6011,113,0.08,-2.3,-2.3,12.72,-426.9,0.18,0.16,inedible,0.6,2.24,-0.029,-0.02
8/26/22,10:13:10 AM,Tank 63,Strauss lab 1,,72.576,751.8,97,8.39,174.6,166.4,175.4,6011,113,0.08,-2.3,-2.3,12.73,-427.2,0.14,0.11,inedible,0.53,1.95,-0.03,-0.021
8/26/22,10:13:13 AM,Tank 63,Strauss lab 1,,72.59,751.8,97.5,8.43,174.5,166.3,175.3,6011,113,0.08,-2.3,-2.3,12.73,-427.4,0.11,0.09,inedible,0.54,1.97,-0.032,-0.037
8/26/22,10:13:41 AM,Tank 63,Strauss lab 1,,72.41,751.7,80.1,6.95,173.7,165.2,174.5,6052,113,0.08,-2.3,-2.3,12.42,-409.6,0.36,0.34,edible,0.13,0.26,-0.03,-0.024
8/26/22,10:13:44 AM,Tank 63,Strauss lab 1,,72.492,751.8,86.6,7.5,173.8,165.5,174.6,6043,113,0.08,-2.3,-2.3,12.46,-411.6,0.19,0.17,edible,0.16,0.38,-0.03,-0.025
8/26/22,10:13:47 AM,Tank 63,Strauss lab 1,,72.517,751.8,88.5,7.66,173.9,165.6,174.7,6038,113,0.08,-2.3,-2.3,12.48,-412.9,0.19,0.16,edible,0.19,0.5,-0.033,-0.032
8/26/22,10:13:50 AM,Tank 63,Strauss lab 1,,72.581,751.8,89.8,7.77,174,165.8,174.8,6030,113,0.08,-2.3,-2.3,12.52,-415,0.19,0.17,edible,0.21,0.58,-0.035,-0.037
8/26/22,10:13:53 AM,Tank 63,Strauss lab 1,,72.604,751.8,90.7,7.84,174.1,166,174.9,6024,113,0.08,-2.3,-2.3,12.54,-416.7,0.1,0.08,edible,0.22,0.64,-0.033,-0.035
8/26/22,10:13:56 AM,Tank 63,Strauss lab 1,,72.635,751.8,91.9,7.95,174.2,166.1,175,6019,113,0.08,-2.3,-2.3,12.57,-418.3,0.1,0.08,edible,0.21,0.59,-0.031,-0.034
8/26/22,10:13:59 AM,Tank 63,Strauss lab 1,,72.64,751.7,93.3,8.06,174.3,166.2,175.1,6016,113,0.08,-2.3,-2.3,12.59,-419.5,0.06,0.04,edible,0.19,0.52,-0.031,-0.034
8/26/22,10:14:45 AM,Tank 64,Strauss lab 1,,73.766,751.8,89.5,7.65,171.8,165.9,172.4,6028,112,0.08,-2.4,-2.4,12.31,-403.9,0.14,0.12,inedible,0.22,0.66,-0.03,-0.022
8/26/22,10:14:48 AM,Tank 64,Strauss lab 1,,73.78,751.8,90.1,7.7,171.8,165.9,172.4,6026,112,0.08,-2.4,-2.4,12.33,-405.2,0.07,0.04,inedible,0.18,0.5,-0.03,-0.024
8/26/22,10:14:51 AM,Tank 64,Strauss lab 1,,73.777,751.8,90.5,7.73,171.9,166,172.4,6025,112,0.08,-2.4,-2.4,12.35,-406,0,-0.02,inedible,0.24,0.74,-0.032,-0.034
